recordid,address,house_number,street,zip_original,cb_original,site,species,diameter,status,wires,sidewalk_condition,support_structure,borough,x,y,longitude,latitude,cb_new,zip_new,censustract_2010,censusblock_2010,nta_2010,segmentid,spc_common,spc_latin,location
262783,156-029 85 ST,156-029,85 ST,11414,410,Adjacent,NYSY,6,Excellent,Yes,Good,None,Queens,1026328.224,180582.4473,-73.848333,40.662234,410,11414,892,1001,QN57,51533,BLACKGUM,NYSSA SYLVATICA,(40.662234 -73.848333)
415081,131-012 223 ST,131-012,223 ST,11413,413,Front,QUAL,24,Good,Yes,Good,None,Queens,1055046.131,187592.5279,-73.744748,40.681292,413,11413,626,2004,QN66,63592,OAK WHITE,QUERCUS ALBA,(40.681292 -73.744748)
340244,37-006 80 ST,37-006,80 ST,11372,403,Front,PYCA,11,Good,None,Good,None,Queens,1015797.862,212321.9633,-73.88614,40.749395,403,11372,285,4000,QN28,76216,PEAR CALLERY,PYRUS CALLERYANA,(40.749395 -73.88614)
177893,24 WEIRFIELD ST,24,WEIRFIELD ST,11221,204,Adjacent,PS,0,Planting Space,None,Good,None,Brooklyn,1007692.999,189456.3203,-73.915471,40.68666,304,11221,401,3003,BK78,43818,PLANTING SITE,PLANTING SITE,(40.68666 -73.915471)
189238,916 AV O,916,AV O,11230,212,Front,ACSA1,15,Good,Yes,Good,None,Brooklyn,994072.6625,162373.4051,-73.964622,40.612348,312,11230,420,1001,BK25,26966,MAPLE SILVER,ACER SACCHARINUM,(40.612348 -73.964622)
325581,82-065 248 ST,82-065,248 ST,11426,413,Front,ACPL,11,Good,None,Good,None,Queens,1061793.463,208096.2861,-73.720185,40.737513,413,11426,157101,5011,QN43,102647,MAPLE NORWAY,ACER PLATANOIDES,(40.737513 -73.720185)
321170,181-028 MIDLAND DR,181-028,MIDLAND DR,11432,408,Median,ACPL,10,Unknown,None,Good,None,Queens,1043904.354,201897.4158,-73.784793,40.720637,408,11432,1277,1010,QN06,180336,MAPLE NORWAY,ACER PLATANOIDES,(40.720637 -73.784793)
36894,10 E 85 ST,10,E 85 ST,10028,108,Front,SOJA,6,Good,None,Good,Stakes / Wires,Manhattan,995181.3558,223704.2343,-73.960529,40.780686,108,10028,15001,2001,MN40,37566,JAPANESE PAGODA TREE,SOPHORA JAPONICA,(40.780686 -73.960529)
101811,438 7 AV,438,7 AV,11215,206,Front,GLTR,7,Excellent,None,Good,Stakes / Wires,Brooklyn,988543.9388,180958.8388,-73.984523,40.663366,306,11215,149,2000,BK37,22731,HONEYLOCUST,GLEDITSIA TRIACANTHOS,(40.663366 -73.984523)
332174,85-011 247 ST,85-011,247 ST,11426,413,Adjacent,ACPL,19,Good,None,Good,None,Queens,1062021.042,206353.1911,-73.719384,40.732727,413,11426,157101,8006,QN43,102628,MAPLE NORWAY,ACER PLATANOIDES,(40.732727 -73.719384)
489704,5046 AMBOY RD,5046,AMBOY RD,10312,503,Front,ACPL,13,Excellent,None,Good,None,Staten Island,934673.1119,134515.1293,-74.178357,40.53575,503,10312,176,3020,SI01,3158,MAPLE NORWAY,ACER PLATANOIDES,(40.53575 -74.178357)
386007,94-021 42 AV,94-021,42 AV,11373,404,Across,ACPL,8,Excellent,None,Good,None,Queens,1019936.227,210892.6852,-73.871211,40.745456,404,11373,465,2004,QN29,76713,MAPLE NORWAY,ACER PLATANOIDES,(40.745456 -73.871211)
512723,103 SHELLY AV,103,SHELLY AV,10314,502,Side,ACRU,5,Good,None,Good,None,Staten Island,932577.9495,154780.9324,-74.18605,40.591363,502,10314,29102,2003,SI05,4703,MAPLE RED,ACER RUBRUM,(40.591363 -74.18605)
42148,224 WAVERLY PL,224,WAVERLY PL,10014,102,Front,PYCA,4,Good,None,Good,None,Manhattan,983741.0627,207424.1425,-74.001836,40.736008,102,10014,73,6000,MN23,32254,PEAR CALLERY,PYRUS CALLERYANA,(40.736008 -74.001836)
478732,53 WOODS OF ARDEN RD,53,WOODS OF ARDEN RD,10312,503,Front,PRSE1,5,Excellent,None,Good,None,Staten Island,1,1,1,1,503,10312,15602,3003,SI01,3570,CHERRY BLACK,PRUNUS SEROTINA,(1 1)
465330,319 MANHATTEN ST,319,MANHATTEN ST,10307,503,Front,PYCA,1,Excellent,Yes,Good,None,Staten Island,917012.026,122419.9345,-74.241774,40.502435,503,10307,24402,2000,SI11,256,PEAR CALLERY,PYRUS CALLERYANA,(40.502435 -74.241774)
456267,767 CLOVE RD,767,CLOVE RD,10310,501,Front,QUPA,11,Good,None,Good,None,Staten Island,952307.2974,166552.2766,-74.115068,40.623766,501,10310,125,3006,SI22,12644,OAK PIN,QUERCUS PALUSTRIS,(40.623766 -74.115068)
264233,160-031 84 ST,160-031,84 ST,11414,410,Front,ACPL,11,Good,None,Good,None,Queens,1026501.171,178230.79,-73.847724,40.655778,410,11414,892,4007,QN57,50395,MAPLE NORWAY,ACER PLATANOIDES,(40.655778 -73.847724)
109895,702 E NEW YORK AV,702,E NEW YORK AV,11203,209,Adjacent,PLAC,6,Good,None,Good,None,Brooklyn,1001028.493,180561.0956,-73.939523,40.662259,309,11203,87401,1001,BK60,9004855,LONDON PLANETREE,PLATANUS ACERIFOLIA,(40.662259 -73.939523)
173733,2057 E 68 ST,2057,E 68 ST,11234,218,Front,ACPL,10,Good,Yes,Good,None,Brooklyn,1009130.009,164820.5705,-73.91038,40.619036,318,11234,69602,1000,BK45,41560,MAPLE NORWAY,ACER PLATANOIDES,(40.619036 -73.91038)
263903,161-003 87 ST,161-003,87 ST,11414,410,Front,PLAC,16,Good,None,Good,None,Queens,1027361.025,177938.9818,-73.844627,40.654973,410,11414,892,5019,QN57,50438,LONDON PLANETREE,PLATANUS ACERIFOLIA,(40.654973 -73.844627)
433552,53-012 53 AV,53-012,53 AV,11378,405,Side,SOJA,5,Good,Yes,Good,None,Queens,1,1,1,1,0,0,Unknown,Unknown,Unknown,0,JAPANESE PAGODA TREE,SOPHORA JAPONICA,(1 1)
341184,34-024 82 ST,34-024,82 ST,11372,403,Front,TICO,9,Good,None,Good,None,Queens,1016126.012,213723.1239,-73.884949,40.75324,403,11372,283,2001,QN28,175384,LINDEN LITTLE LEAF,TILIA CORDATA,(40.75324 -73.884949)
253506,87-069 124 ST,87-069,124 ST,11418,409,Front,TICO,39,Good,None,NA,None,Queens,1032539.68,194059.9508,-73.825848,40.699195,409,11418,14201,2004,QN54,56176,LINDEN LITTLE LEAF,TILIA CORDATA,(40.699195 -73.825848)
100538,413 59 ST,413,59 ST,11220,207,Front,GLTR,22,Good,None,Good,None,Brooklyn,979388.4709,172898.9968,-74.017517,40.641243,307,11220,74,2000,BK32,161359,HONEYLOCUST,GLEDITSIA TRIACANTHOS,(40.641243 -74.017517)
194882,138A DEAN ST,138A,DEAN ST,11217,202,Front,PLAC,15,Good,None,Good,Stakes / Wires,Brooklyn,987647.6358,189372.3769,-73.987749,40.68646,302,11217,41,2002,BK38,22710,LONDON PLANETREE,PLATANUS ACERIFOLIA,(40.68646 -73.987749)
147929,1801 AV O,1801,AV O,11230,214,Side,PS,0,Planting Space,None,Good,None,Brooklyn,996407.9301,162711.5699,-73.95621,40.613274,314,11230,544,1000,BK43,27261,PLANTING SITE,PLANTING SITE,(40.613274 -73.95621)
123864,574 E 9 ST,574,E 9 ST,11218,214,Side,AB,8,Good,None,Good,None,Brooklyn,992852.5,170493.365,-73.969006,40.634637,312,11218,482,1001,BK42,27963,FIR OTHER,ABIES SPECIES,(40.634637 -73.969006)
402228,154-017 CROSS IS PKWY N,154-017,CROSS IS PKWY N,11357,407,Front,ACSA1,10,Good,None,Good,None,Queens,1,1,1,1,407,11357,991,4009,QN49,93100,MAPLE SILVER,ACER SACCHARINUM,(1 1)
233697,84-043 63 RD,84-043,63 RD,11379,405,Front,PLAC,33,Good,None,Good,None,Queens,1020218.247,203077.6492,-73.870235,40.724005,405,11379,679,3000,QN21,130864,LONDON PLANETREE,PLATANUS ACERIFOLIA,(40.724005 -73.870235)
39896,1925 ADAM CLAYTON POWEL,1925,ADAM CLAYTON POWEL,10026,110,Across,TICO,7,Good,None,Good,None,Manhattan,997438.4151,231986.7702,-73.952363,40.803416,0,0,Unknown,Unknown,Unknown,0,LINDEN LITTLE LEAF,TILIA CORDATA,(40.803416 -73.952363)
331718,34-020 79 ST,34-020,79 ST,11372,403,Adjacent,UNKDEAD,4,Dead,None,Good,None,Queens,1015350.075,213643.2811,-73.88775,40.753023,403,11372,285,2001,QN28,175322,UNKNOWN DEAD TREES,UNKNOWN DEAD TREES,(40.753023 -73.88775)
258142,83-075 116 ST,83-075,116 ST,11418,409,Front,UNKSTUM,10,Stump,None,Good,None,Queens,1029763.51,195956.0981,-73.835847,40.704414,409,11418,134,3003,QN60,53388,UNKNOWN STUMP,UNKNOWN STUMP,(40.704414 -73.835847)
99530,267 23 ST,267,23 ST,11215,207,Across,AIAL,6,Good,None,Good,None,Brooklyn,986032.7941,179581.4731,-73.993574,40.659586,307,11215,145,1002,BK32,21239,TREE OF HEAVEN,AILANTHUS ALTISSIMA,(40.659586 -73.993574)
201947,8904 15 AV,8904,15 AV,11228,211,Front,ACPL,5,Good,None,Good,None,Brooklyn,979862.9135,159812.2893,-74.015799,40.605323,311,11228,168,1000,BK27,19377,MAPLE NORWAY,ACER PLATANOIDES,(40.605323 -74.015799)
507852,152 JEFFERSON ST,152,JEFFERSON ST,10304,502,Side,GIBI,5,Excellent,Yes,Good,None,Staten Island,956515.1471,153587.072,-74.099857,40.588194,502,10304,11401,2002,SI36,11763,GINKGO,GINKGO BILOBA,(40.588194 -74.099857)
72540,1998 MORRIS AV,1998,MORRIS AV,10453,105,Front,TICO,11,Good,None,Good,None,Bronx,1010024.565,249623.095,-73.906833,40.851795,205,10453,241,1002,BX41,72390,LINDEN LITTLE LEAF,TILIA CORDATA,(40.851795 -73.906833)
160860,140 RODNEY ST,140,RODNEY ST,11211,201,Adjacent,TICO,4,Good,None,Good,None,Brooklyn,995114.9509,195932.063,-73.960813,40.704458,301,11211,535,2001,BK72,30699,LINDEN LITTLE LEAF,TILIA CORDATA,(40.704458 -73.960813)
312568,96-008 103 AV,96-008,103 AV,11417,410,Front,ACPL,11,Good,None,Good,None,Queens,1027514.501,187987.5087,-73.844009,40.682553,410,11417,4002,1004,QN56,51791,MAPLE NORWAY,ACER PLATANOIDES,(40.682553 -73.844009)
349875,129-008 F LEWIS BLVD,129-008,F LEWIS BLVD,11413,413,Front,ACPL,13,Good,Yes,Good,None,Queens,1,1,1,1,413,11413,620,1004,QN66,114185,MAPLE NORWAY,ACER PLATANOIDES,(1 1)
32613,818-020 Avenue of the Amer,818-020,Avenue of the Amer,0,0,Adjacent,GLTR,4,Good,None,Good,None,Manhattan,1,1,1,1,105,10001,76,2003,MN17,33806,HONEYLOCUST,GLEDITSIA TRIACANTHOS,(1 1)
164080,2265 E 64 ST,2265,E 64 ST,11234,218,Front,PLAC,19,Good,None,Good,None,Brooklyn,1009346.871,162908.1873,-73.909606,40.613786,318,11234,70201,1005,BK45,41635,LONDON PLANETREE,PLATANUS ACERIFOLIA,(40.613786 -73.909606)
124711,1259 BEDFORD AV,1259,BEDFORD AV,11216,203,Front,FRPE,4,Good,None,Good,None,Brooklyn,997218.5001,187028,-73.953244,40.680016,303,11216,247,2000,BK61,29690,ASH GREEN,FRAXINUS PENNSYLVANICA,(40.680016 -73.953244)
447598,160 TYSEN ST,160,TYSEN ST,10301,501,Front,ACPL,8,Excellent,None,Good,None,Staten Island,956641.7482,172907.0449,-74.09948,40.641223,501,10301,81,2005,SI22,13825,MAPLE NORWAY,ACER PLATANOIDES,(40.641223 -74.09948)
302585,30-020 THOMPSON AV,30-020,THOMPSON AV,11101,402,Side,GLTR,4,Good,None,Good,None,Queens,1,1,1,1,402,11101,179,2016,QN31,67221,HONEYLOCUST,GLEDITSIA TRIACANTHOS,(1 1)
394415,102-022 59 AV,102-022,59 AV,11365,407,Side,ACPL,15,Good,None,Good,None,Queens,1,1,1,1,0,0,Unknown,Unknown,Unknown,0,MAPLE NORWAY,ACER PLATANOIDES,(1 1)
514259,285 KATAN AV,285,KATAN AV,10308,503,Front,ACSA1,4,Excellent,None,Good,None,Staten Island,941032.3362,140484.3978,-74.155518,40.552168,503,10308,14604,1003,SI54,6437,MAPLE SILVER,ACER SACCHARINUM,(40.552168 -74.155518)
497676,2545 HYLAN BLVD,2545,HYLAN BLVD,10306,502,Across,PLAC,19,Excellent,None,Good,None,Staten Island,953482.4949,146777.2385,-74.110745,40.569492,502,10306,134,1021,SI45,10747,LONDON PLANETREE,PLATANUS ACERIFOLIA,(40.569492 -74.110745)
99141,647 6 AV,647,6 AV,11215,207,Front,PLAC,18,Good,None,Good,None,Brooklyn,987222.3777,180422.9961,-73.989286,40.661896,307,11215,147,1000,BK32,22567,LONDON PLANETREE,PLATANUS ACERIFOLIA,(40.661896 -73.989286)
452800,9 MONTAUK PL,9,MONTAUK PL,10314,501,Front,ACPL,18,Good,None,Good,None,Staten Island,943416.2174,161790.1157,-74.147068,40.610659,501,10314,251,3018,SI28,8676,MAPLE NORWAY,ACER PLATANOIDES,(40.610659 -74.147068)
94305,1780 EDENWALD AV,1780,EDENWALD AV,10466,112,Front,ACPL,6,Poor,None,Good,None,Bronx,1026089.244,264220.2771,-73.848673,40.891798,212,10466,426,2003,BX62,89464,MAPLE NORWAY,ACER PLATANOIDES,(40.891798 -73.848673)
435220,249-020 ELKMONT AV,249-020,ELKMONT AV,11426,413,Front,ACPL,15,Good,None,Good,None,Queens,1061271.878,210934.3523,-73.722035,40.745307,413,11426,157101,1001,QN43,103085,MAPLE NORWAY,ACER PLATANOIDES,(40.745307 -73.722035)
450259,198 BIDWELL AV,198,BIDWELL AV,10314,501,Front,UNKSTUM,12,Stump,None,Good,None,Staten Island,946285.1878,164819.2907,-74.136752,40.618986,501,10314,197,1006,SI07,9241,UNKNOWN STUMP,UNKNOWN STUMP,(40.618986 -74.136752)
498069,19 THOMAS PL,19,THOMAS PL,10306,502,Front,QUPA,15,Excellent,Yes,Good,None,Staten Island,951770.4512,145056.333,-74.116899,40.564762,502,10306,134,2016,SI45,10487,OAK PIN,QUERCUS PALUSTRIS,(40.564762 -74.116899)
488184,286 BIDWELL AV,286,BIDWELL AV,10314,501,Front,QUPA,5,Excellent,Yes,Raised,None,Staten Island,946130.5907,164109.6301,-74.137305,40.617037,501,10314,197,1017,SI07,9237,OAK PIN,QUERCUS PALUSTRIS,(40.617037 -74.137305)
140182,75 CONKLIN AV,75,CONKLIN AV,11236,218,Side,ACPL,15,Good,Yes,Raised,None,Brooklyn,1010760.97,173297.5199,-73.904472,40.642299,318,11236,968,2005,BK50,46247,MAPLE NORWAY,ACER PLATANOIDES,(40.642299 -73.904472)
148275,1111 FLATBUSH AV,1111,FLATBUSH AV,11226,214,Front,UNKDEAD,10,Dead,None,Good,None,Brooklyn,995955.1038,173650.7412,-73.957822,40.6433,314,11226,792,3007,BK95,115189,UNKNOWN DEAD TREES,UNKNOWN DEAD TREES,(40.6433 -73.957822)
109773,480 LEFFERTS AV,480,LEFFERTS AV,11225,209,Across,ACPL,2,Good,None,Good,None,Brooklyn,999432.2949,180719.9643,-73.945276,40.662698,309,11225,806,1001,BK60,29819,MAPLE NORWAY,ACER PLATANOIDES,(40.662698 -73.945276)
413629,25-026 GILMORE ST,25-026,GILMORE ST,11369,403,Front,TICO,4,Good,None,Good,None,Queens,1020844.144,217996.5701,-73.867896,40.764951,403,11369,367,1001,QN27,83167,LINDEN LITTLE LEAF,TILIA CORDATA,(40.764951 -73.867896)
344248,90-019 32 AV,90-019,32 AV,11369,403,Side,PLAC,26,Excellent,None,Good,None,Queens,1018010.918,215635.9654,-73.878136,40.758483,403,11369,351,3002,QN28,76506,LONDON PLANETREE,PLATANUS ACERIFOLIA,(40.758483 -73.878136)
325884,76-059 77 AV,76-059,77 AV,11004,413,Side,ACPL,17,Good,Yes,Good,None,Queens,1019307.525,196672.3176,-73.873554,40.706427,405,11385,63302,1000,QN19,49596,MAPLE NORWAY,ACER PLATANOIDES,(40.706427 -73.873554)
351360,131-011 221 ST,131-011,221 ST,11413,413,Adjacent,ACPL,19,Good,None,Good,None,Queens,1054574.577,187808.6832,-73.746446,40.681889,413,11413,626,2005,QN66,63486,MAPLE NORWAY,ACER PLATANOIDES,(40.681889 -73.746446)
493074,48 FIGUERA AV,48,FIGUERA AV,10312,503,Across,QUPA,18,Excellent,None,Good,None,Staten Island,937143.0749,140088.5389,-74.16951,40.551061,503,10312,17012,2019,SI01,4362,OAK PIN,QUERCUS PALUSTRIS,(40.551061 -74.16951)
135530,1722 RYDER ST,1722,RYDER ST,11234,218,Front,ACPL,5,Poor,None,Good,None,Brooklyn,1002515.302,163587.7934,-73.93421,40.615668,318,11234,654,1001,BK45,40853,MAPLE NORWAY,ACER PLATANOIDES,(40.615668 -73.93421)
38212,458 W 153 ST,458,W 153 ST,10031,109,Front,GLTR,10,Good,None,Good,None,Manhattan,999997.6221,241644.0555,-73.943096,40.829918,109,10031,23501,4002,MN04,70633,HONEYLOCUST,GLEDITSIA TRIACANTHOS,(40.829918 -73.943096)
25902,152 E 26 ST,152,E 26 ST,10010,106,Front,PYCA,4,Good,None,Good,None,Manhattan,988968.0161,209328.7782,-73.982974,40.741234,106,10010,68,5000,MN21,33185,PEAR CALLERY,PYRUS CALLERYANA,(40.741234 -73.982974)
345908,242-013 PINE ST,242-013,PINE ST,11363,411,Front,LITU,11,Excellent,Yes,Good,None,Queens,1,1,1,1,411,11363,1479,2012,QN45,101549,TULIP TREE,LIRIODENDRON TULIPIFERA,(1 1)
510794,374 LOCUST AV,374,LOCUST AV,10306,502,Adjacent,PLAC,13,Excellent,Yes,Good,None,Staten Island,954646.8451,147750.805,-74.106558,40.572168,502,10306,11202,1026,SI45,160290,LONDON PLANETREE,PLATANUS ACERIFOLIA,(40.572168 -74.106558)
396256,227-001 138 AV,227-001,138 AV,11413,413,Front,TICO,32,Good,None,Good,None,Queens,1054675.69,184233.26,-73.746119,40.672074,413,11413,646,2008,QN66,171546,LINDEN LITTLE LEAF,TILIA CORDATA,(40.672074 -73.746119)
459383,2 BIONIA AV,2,BIONIA AV,10305,502,Front,PYCA,4,Excellent,None,Good,None,Staten Island,963133.3451,157117.05,-74.07604,40.597901,502,10305,64,2005,SI14,114877,PEAR CALLERY,PYRUS CALLERYANA,(40.597901 -74.07604)
78300,121 BOUCK AV,121,BOUCK AV,10469,111,Across,QURU,13,Excellent,None,Good,None,Bronx,1,1,1,1,0,0,Unknown,Unknown,Unknown,0,OAK NORTHERN RED,QUERCUS RUBRA,(1 1)
400457,149-031 15 RD EX,149-031,15 RD EX,11357,407,Front,PLAC,14,Good,None,Good,None,Queens,1,1,1,1,407,11357,1039,3005,QN49,92815,LONDON PLANETREE,PLATANUS ACERIFOLIA,(1 1)
352287,158-014 NORTHERN BLVD,158-014,NORTHERN BLVD,11358,407,Front,UNKNOWN,6,Good,None,NA,None,Queens,1037659.581,217481.0919,-73.807197,40.76345,407,11358,1171,1011,QN51,91926,UNKNOWN LIVE TREES,UNKNOWN LIVE TREES,(40.76345 -73.807197)
400903,147-055 5 AV,147-055,5 AV,11357,407,Side,ACPL,17,Poor,None,Good,None,Queens,1033901.297,229061.593,-73.820679,40.795258,407,11357,973,1004,QN49,92590,MAPLE NORWAY,ACER PLATANOIDES,(40.795258 -73.820679)
16749,28 W 71 ST,28,W 71 ST,10023,107,Front,PLAC,7,Good,None,Good,None,Manhattan,990552.9836,221946.1515,-73.977243,40.775865,107,10023,157,4000,MN14,37080,LONDON PLANETREE,PLATANUS ACERIFOLIA,(40.775865 -73.977243)
214206,31-041 45 ST,31-041,45 ST,11103,401,Side,PLAC,18,Good,Yes,Good,None,Queens,1008129.93,215659.7649,-73.913802,40.75858,401,11103,153,1005,QN70,68102,LONDON PLANETREE,PLATANUS ACERIFOLIA,(40.75858 -73.913802)
291148,70-017 OLCOTT ST,70-017,OLCOTT ST,11375,406,Front,ACPL,18,Poor,Yes,NA,None,Queens,1025129.559,198489.6249,-73.852545,40.71139,406,11375,729,2002,QN17,52864,MAPLE NORWAY,ACER PLATANOIDES,(40.71139 -73.852545)
132740,4577 KINGS HWY,4577,KINGS HWY,11234,218,Median,PLAC,8,Good,None,Good,None,Brooklyn,1002917.407,168868.1614,-73.932747,40.630161,318,11234,732,2002,BK58,135488,LONDON PLANETREE,PLATANUS ACERIFOLIA,(40.630161 -73.932747)
24224,420 E 51 ST,420,E 51 ST,10022,106,Front,UNKNOWN,8,Good,None,Raised,None,Manhattan,993972.9247,214043.2453,-73.964906,40.75417,106,10022,8603,4002,MN19,36253,UNKNOWN LIVE TREES,UNKNOWN LIVE TREES,(40.75417 -73.964906)
513154,33 OLIVER PL,33,OLIVER PL,10314,502,Front,ACSA1,7,Good,Yes,Good,None,Staten Island,938060.8476,162489.7472,-74.166361,40.612553,502,10314,29104,2008,SI05,5392,MAPLE SILVER,ACER SACCHARINUM,(40.612553 -74.166361)
63837,1581 COLDEN AV,1581,COLDEN AV,10462,111,Front,ACPL,19,Poor,None,Good,None,Bronx,1024779.81,247003.1352,-73.853514,40.844549,211,10462,252,2003,BX37,86492,MAPLE NORWAY,ACER PLATANOIDES,(40.844549 -73.853514)
29007,211 W 49 ST,211,W 49 ST,10019,105,Assigned,GLTR,5,Good,None,Good,None,Manhattan,988521.0518,216465.3173,-73.984583,40.760823,105,10019,125,1002,MN17,34084,HONEYLOCUST,GLEDITSIA TRIACANTHOS,(40.760823 -73.984583)
185269,7801 COLONIAL RD,7801,COLONIAL RD,11209,210,Front,PLAC,19,Good,Yes,Good,None,Brooklyn,974799.7701,169006.085,-74.034046,40.630554,310,11209,44,2003,BK31,16807,LONDON PLANETREE,PLATANUS ACERIFOLIA,(40.630554 -74.034046)
78951,700 BRYANT AV,700,BRYANT AV,10474,102,Assigned,ACRU,8,Good,None,Good,None,Bronx,1015924.495,236106.4951,-73.885571,40.814677,202,10474,117,1002,BX27,77715,MAPLE RED,ACER RUBRUM,(40.814677 -73.885571)
414858,190-011 NASHVILLE BLVD,190-011,NASHVILLE BLVD,11413,412,Front,UNKSTUM,8,Stump,None,Good,None,Queens,1052136.763,188417.7627,-73.75523,40.68358,412,11413,376,5007,QN08,63187,UNKNOWN STUMP,UNKNOWN STUMP,(40.68358 -73.75523)
279840,145-045 180 ST,145-045,180 ST,11434,413,Front,UNKDEAD,9,Dead,Yes,Good,None,Queens,1049376.714,181448.4441,-73.765248,40.664471,413,11434,320,1021,QN03,59823,UNKNOWN DEAD TREES,UNKNOWN DEAD TREES,(40.664471 -73.765248)
58056,186 E 164 ST,186,E 164 ST,10456,104,Front,ACSA2,4,Good,None,Good,None,Bronx,1006352.676,241416.1243,-73.920133,40.829279,204,10456,18301,2000,BX14,174213,MAPLE SUGAR,ACER SACCHARUM,(40.829279 -73.920133)
13738,632 COLUMBUS AV,632,COLUMBUS AV,10024,107,Front,GLTR,5,Good,None,Good,None,Manhattan,992556.7489,226901.6098,-73.970002,40.789465,107,10024,177,4000,MN12,37324,HONEYLOCUST,GLEDITSIA TRIACANTHOS,(40.789465 -73.970002)
223298,140-001 140 ST,140-001,140 ST,11367,408,Side,PLAC,19,Good,None,Good,None,Queens,1031563.38,225833.9302,-73.829145,40.786411,412,11436,792,2012,QN76,58630,LONDON PLANETREE,PLATANUS ACERIFOLIA,(40.786411 -73.829145)
351385,216-014 132 RD,216-014,132 RD,11413,413,Front,PS,0,Planting Space,None,Good,None,Queens,1053129.809,187974.0161,-73.751654,40.682354,413,11413,626,1002,QN66,171497,PLANTING SITE,PLANTING SITE,(40.682354 -73.751654)
21049,3072 BROADWAY,3072,BROADWAY,10027,109,Front,GIBI,6,Good,None,Good,None,Manhattan,994977.3688,234973.2718,-73.961247,40.811617,109,10027,203,1000,MN09,38262,GINKGO,GINKGO BILOBA,(40.811617 -73.961247)
53035,1300 CROSBY AV,1300,CROSBY AV,10461,110,Side,AC,9,Excellent,None,Good,None,Bronx,1031599.944,244714.2067,-73.82888,40.838232,210,10461,184,2002,BX52,94393,MAPLE OTHER,ACER SPECIES,(40.838232 -73.82888)
201271,1138 53 ST,1138,53 ST,11219,212,Front,PYCA,6,Poor,None,Good,None,Brooklyn,984808.1211,170596.799,-73.997989,40.634925,312,11219,218,2001,BK88,21046,PEAR CALLERY,PYRUS CALLERYANA,(40.634925 -73.997989)
455539,543 CASWELL AV W,543,CASWELL AV W,10314,501,Adjacent,ACSA2,5,Good,Yes,Good,None,Staten Island,941225.4252,163789.68,-74.154971,40.616137,501,10314,30301,2016,SI12,8448,MAPLE SUGAR,ACER SACCHARUM,(40.616137 -74.154971)
480754,64 WEAVER ST,64,WEAVER ST,10312,503,Front,TICO,7,Good,None,Good,None,Staten Island,937965.1681,133372.0575,-74.166506,40.53263,503,10312,176,2005,SI01,3672,LINDEN LITTLE LEAF,TILIA CORDATA,(40.53263 -74.166506)
334330,51-003 ROBINSON ST,51-003,ROBINSON ST,11355,407,Front,ACPL,24,Good,Yes,Good,None,Queens,1035925.573,211966.9481,-73.813499,40.748326,407,11355,1203,2004,QN52,91594,MAPLE NORWAY,ACER PLATANOIDES,(40.748326 -73.813499)
424594,49-053 FR MEADOW LA,49-053,FR MEADOW LA,11365,407,Front,QUPA,24,Good,None,Raised,None,Queens,1,1,1,1,411,11365,1417,3001,QN48,97100,OAK PIN,QUERCUS PALUSTRIS,(1 1)
17911,439 W 51 ST,439,W 51 ST,10019,104,Front,PYCA,12,Excellent,None,Good,None,Manhattan,987129.9999,217834.0243,-73.989603,40.76458,104,10019,133,3000,MN15,33977,PEAR CALLERY,PYRUS CALLERYANA,(40.76458 -73.989603)
457730,148 BAY TER,148,BAY TER,10306,503,Front,TICO,5,Good,None,Raised,None,Staten Island,946718.4794,141096.0481,-74.13506,40.553872,503,10306,13203,1002,SI54,7038,LINDEN LITTLE LEAF,TILIA CORDATA,(40.553872 -74.13506)
406903,223 B 127 ST,223,B 127 ST,11694,414,Front,PLAC,18,Good,Yes,Raised,None,Queens,1032925.715,195835.4851,-73.824443,40.704066,414,11694,93401,3001,QN10,49906,LONDON PLANETREE,PLATANUS ACERIFOLIA,(40.704066 -73.824443)
309533,185-035 JORDAN AV,185-035,JORDAN AV,11412,412,Front,PRAM,2,Excellent,None,Good,None,Queens,1048198.898,193465.5585,-73.76938,40.697464,412,11412,402,2007,QN08,61192,PLUM AMERICAN,PRUNUS AMERICANA,(40.697464 -73.76938)
89474,729 PROSPECT AV,729,PROSPECT AV,10455,102,Side,ACPS,3,Poor,None,Good,None,Bronx,1011180.723,236980.5451,-73.902705,40.817091,201,10455,79,2000,BX34,77309,MAPLE SYCAMORE,ACER PSEUDOPLATANUS,(40.817091 -73.902705)
294990,56-049 141 ST,56-049,141 ST,11355,407,Front,ACPL,28,Good,None,Good,None,Queens,1032933.543,211489.7758,-73.824301,40.747033,407,11355,799,1005,QN62,131691,MAPLE NORWAY,ACER PLATANOIDES,(40.747033 -73.824301)
498246,45 ENRIGHT ST,45,ENRIGHT ST,10306,502,Front,ACPL,4,Excellent,Yes,Good,None,Staten Island,1,1,1,1,502,10306,134,3004,SI45,10518,MAPLE NORWAY,ACER PLATANOIDES,(1 1)
390268,28-035 172 ST,28-035,172 ST,11358,407,Front,ACPL,11,Good,None,Good,None,Queens,1041509.173,220350.4011,-73.793276,40.771302,407,11358,1085,1006,QN46,117312,MAPLE NORWAY,ACER PLATANOIDES,(40.771302 -73.793276)
383041,18-031 DITMAS BLVD,18-031,DITMAS BLVD,11105,401,Front,PLAC,33,Good,None,Good,None,Queens,1,1,1,1,0,0,Unknown,Unknown,Unknown,0,LONDON PLANETREE,PLATANUS ACERIFOLIA,(1 1)
